Aspect,Slope,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area_1,Wilderness_Area_2,Wilderness_Area_3,Wilderness_Area_4,Soil_Type_1,Soil_Type_2,Soil_Type_3,Soil_Type_4,Soil_Type_5,Soil_Type_6,Soil_Type_10,Soil_Type_11,Soil_Type_12,Soil_Type_13,Soil_Type_14,Soil_Type_18,Soil_Type_20,Soil_Type_22,Soil_Type_24,Soil_Type_27,Soil_Type_29,Soil_Type_30,Soil_Type_31,Soil_Type_33,Soil_Type_34,Soil_Type_38,Soil_Type_39,Soil_Type_40,Cover_Type,Hypo_Distance,Average_Dist_Road_Hydro,Average_Elevation_Hydro
54,26,225,172,64,944,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59.841457201508724,206.5,1073.5
33,22,209,183,99,1252,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,152.9477034806342,519.5,1237.5
351,31,148,168,145,869,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,109.4440496326776,356.5,1219.0
349,12,197,219,160,339,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,231.38712150852302,630.5,1277.0
19,12,211,214,138,1836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,342.24260401066374,1364.0,1386.5
3,21,186,193,139,1169,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,78.587530817554,405.0,1198.5
344,20,175,203,164,2072,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,267.9888057363591,735.5,1369.0
19,27,189,172,107,682,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,138.31124321616085,551.5,1251.0
344,18,181,208,163,1076,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,154.5736070614903,493.0,1239.5
241,10,205,247,178,339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30.14962686336267,1005.5,1231.5
26,14,212,208,129,1081,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,264.62237244798484,517.5,1265.5
17,20,197,191,124,794,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32.69556544854363,651.5,1220.5
6,28,171,171,125,491,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,110.63905277974861,270.5,1056.5
304,25,142,218,211,1498,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,141.79210133149166,635.5,1216.0
300,25,143,220,213,854,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,284.91753192810023,439.0,1156.0
36,9,220,219,133,549,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35.35533905932738,860.0,1255.0
67,21,235,192,77,627,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,87.55569655939013,748.5,1289.0
292,22,151,228,215,253,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,336.3004608976919,692.5,1258.0
7,13,204,213,145,757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,161.27616066858735,872.5,1167.0
38,26,209,171,83,807,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,83.72574275573791,318.5,1146.0
23,21,201,189,116,1029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41.0,173.5,1231.0
18,7,214,225,148,693,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,341.08796519373124,810.5,1263.0
60,18,231,199,93,1564,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,61.84658438426491,152.5,1283.5
80,9,233,221,119,1659,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,159.0,1265.5
356,12,199,217,154,1036,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,221.6776939613005,747.5,1212.5
289,9,195,239,182,626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,287.5,1194.0
302,25,141,218,213,829,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,103.31021246711285,486.5,1091.5
320,10,192,229,176,764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66.18912297349165,583.5,1190.0
359,30,161,170,136,780,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,288.5706152746672,404.0,1120.5
99,19,248,209,81,1236,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,163.98170629676957,626.0,1222.0
12,15,201,206,139,549,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10.770329614269007,616.5,1070.0
50,27,221,171,67,482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,228.37250272307304,254.0,1120.5
14,15,203,204,135,881,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48.373546489791295,785.0,1250.0
296,10,188,236,187,1070,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,30.265491900843113,734.0,1304.0
356,29,160,173,140,800,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,312.8785706947665,605.5,1168.5
252,14,187,248,198,324,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,291.547594742265,691.0,1245.0
316,21,156,215,195,434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,285.3226244096321,551.0,1377.0
30,16,211,199,118,1002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,27.65863337187866,503.5,1290.5
326,21,163,210,184,2490,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65.7875368135941,1172.5,1339.0
20,22,197,186,117,754,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,189.73665961010275,165.0,984.5
316,25,146,209,198,1139,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,195.0,497.5,1228.0
87,16,241,211,93,1446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40.024992192379,318.5,1198.5
26,22,205,186,108,2389,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,178.67568385205638,1189.0,1375.5
266,12,189,245,194,690,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17.029386365926403,151.0,1168.5
340,18,179,210,168,533,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,135.76818478568535,441.5,1275.0
344,16,184,211,165,932,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,407.5782133529711,650.0,1297.0
350,21,177,198,155,801,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,246.41834347304587,715.5,1190.0
79,14,237,212,101,1363,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,150.1532550429727,502.0,1218.0
118,18,248,219,91,2090,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,111.08555261599052,1038.0,1330.0
328,17,176,218,180,778,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,266.7208278331484,828.5,1261.0
10,7,212,223,148,1400,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35.12833614050059,645.5,1248.0
109,11,238,227,119,2566,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,155.08062419270823,1393.0,1274.5
10,27,180,174,120,480,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,94.76286192385707,302.5,1063.0
64,20,234,194,82,1065,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,272.02941017470886,467.0,1289.0
285,12,185,238,193,600,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,195.86219645454813,586.0,1215.0
78,18,240,204,86,1980,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,175.17134468856486,1029.5,1347.5
352,23,172,192,153,639,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,202.47468977627796,553.5,1255.0
31,21,209,188,106,189,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,229.92390045404153,364.0,1136.5
76,22,241,193,71,1119,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39.293765408777,389.5,1204.0
265,18,170,244,211,328,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,260.3862515571819,690.5,1236.0
304,22,151,221,207,1302,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,93.14504817756014,597.5,1163.0
5,24,182,186,134,978,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,91.98369420718001,887.0,1269.0
318,3,209,235,165,2362,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,316.9479452528443,1041.5,1413.5
175,4,221,241,154,1346,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,645.0,1268.0
67,19,235,199,87,938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,231.81242417092315,465.5,1231.0
53,15,227,207,109,1914,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,191.637678967368,1034.5,1344.5
305,20,160,224,202,651,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,116.18089343777659,709.0,1133.0
287,19,162,234,211,1732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,274.4758641483801,678.5,1358.0
74,29,239,171,41,437,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,272.41512439657237,274.0,1153.0
37,18,215,195,108,1296,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64.76109943476871,491.0,1215.0
36,24,210,178,91,470,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,91.48223871331527,156.5,1061.5
312,19,161,220,197,1285,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,252.1269521491108,456.0,1234.0
34,12,217,211,127,2116,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,202.12125073826354,1052.0,1312.5
69,24,237,184,63,719,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,194.05411616350733,1196.0,1338.0
13,18,198,196,131,937,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,225.89378034819816,977.0,1328.0
336,18,174,211,173,1204,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39.56008088970496,367.5,1193.0
314,14,181,227,186,263,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,103.16006979447037,614.5,1240.0
36,27,206,168,82,839,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,165.0242406436097,427.0,1208.0
304,18,168,227,198,592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,69.12307863514182,584.0,1284.5
352,14,194,213,156,1063,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,173.738308959193,510.5,1241.5
299,23,150,222,209,424,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,76.55716818169282,652.5,1148.5
18,24,192,181,115,784,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,45.69463863518345,1093.0,1255.5
27,24,201,179,103,183,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,448.50975463193663,450.5,1185.0
63,18,232,197,89,1284,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,316.5454153830063,534.0,1280.0
339,13,190,220,168,849,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38.63935817272331,526.5,1192.0
291,16,173,235,201,660,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33.95585369269929,136.5,1179.0
329,10,195,227,171,940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36.345563690772494,480.5,1195.5
320,11,191,229,178,1385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0.0,710.5,1341.0
20,14,209,209,134,67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,349.4638751001311,495.5,1178.0
273,23,152,238,222,250,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,189.73665961010275,335.5,1267.5
85,15,241,211,94,868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30.0,494.0,1212.0
343,17,183,211,165,582,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,149.9399879951976,260.5,1050.0
342,25,157,191,166,911,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,202.5956564193813,442.5,1275.0
40,22,214,182,91,1257,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,130.38404810405297,522.5,1246.0
54,15,227,206,108,2197,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,139.26952286842948,1180.0,1335.0
44,15,222,203,112,1621,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,235.63743335896356,830.5,1334.0
57,11,228,215,118,1217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,391.7511965520973,488.0,1301.0
318,11,190,229,179,657,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,361.1592446553182,719.0,1231.0
273,22,153,239,222,633,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,333.83978193139296,774.0,1294.0
337,14,187,219,170,1044,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59.033888572581766,439.5,1206.0
356,15,194,211,153,2301,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,128.5496013218244,1068.5,1340.5
248,24,161,248,218,708,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,77.82673062643708,761.0,1193.0
159,7,225,242,149,799,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,177.53872816937718,905.5,1163.0
342,14,188,217,166,1789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,222.9910312097776,936.0,1463.5
73,8,230,222,123,687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,350.7434960195271,826.0,1262.0
355,21,180,196,150,1194,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,424.1898160022232,674.0,1247.0
82,8,231,224,125,1323,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,302.39708993308784,495.5,1255.0
34,25,207,175,91,871,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,245.12037858978596,603.5,1213.5
347,15,190,213,161,174,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,151.32745950421557,647.5,1224.5
332,14,185,220,174,1150,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,465.46858110940207,756.5,1272.0
351,21,176,196,155,1231,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,401.6590594023742,678.0,1241.5
339,18,178,211,169,1289,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,67.7421582177598,715.5,1269.5
92,18,244,208,85,1026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,383.5,1216.0
43,14,222,207,117,1632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,239.74152748324602,832.0,1335.0
17,21,197,191,124,1243,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,219.24643668712156,330.0,1338.0
344,14,189,215,163,576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41.23105625617661,666.5,1139.5
0,11,203,218,152,2079,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,401.8084120572888,1185.0,1439.0
281,21,155,235,217,486,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,349.4638751001311,944.0,1270.5
207,5,213,244,167,1233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13.038404810405298,412.5,1234.0
353,9,203,222,157,1049,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,451.6126658985552,480.0,1278.5
123,11,238,231,123,153,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,417.08032799450035,550.5,1330.0
269,25,146,239,227,620,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,300.9119472536775,766.0,1282.0
18,7,215,226,148,661,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60.8276253029822,1151.0,1292.5
9,22,189,189,130,469,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30.265491900843113,210.0,1069.5
290,15,176,236,199,526,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,169.1685549976709,816.5,1222.5
33,12,217,212,128,1832,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,368.84820726146955,972.5,1314.5
215,15,204,251,179,496,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,1007.5,1276.5
259,22,161,246,220,404,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,130.3878828726044,690.5,1186.0
276,15,175,241,203,280,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80.36168241145776,672.0,1212.0
318,19,163,217,192,1387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,67.08203932499369,654.5,1321.5
312,21,155,217,199,594,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,119.9208072020865,701.5,1207.5
219,31,167,250,201,498,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,162.5423021862309,703.0,1227.0
9,17,198,202,137,1078,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,183.30848316430968,723.5,1212.5
27,20,205,189,113,784,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33.54101966249684,54.0,1042.0
23,15,210,206,129,2106,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,270.36271932350434,1067.5,1322.0
45,22,220,185,89,2327,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,239.70189819857498,1198.5,1386.0
23,12,213,215,136,1934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,280.72228269234347,1303.0,1377.5
101,23,251,200,63,477,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,394.84807204797136,728.5,1489.0
349,30,150,175,152,364,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,69.28924880528002,743.0,1096.0
20,12,211,213,137,1224,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60.530983801686226,183.0,1230.0
27,9,216,218,138,1850,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,470.3041569027431,1010.0,1327.5
290,16,172,235,202,919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,323.43314610596116,801.0,1188.5
321,15,182,224,182,2310,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,184.61852561430555,1149.0,1395.0
91,8,230,226,128,1424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,667.5,1244.0
237,6,209,244,172,1168,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,475.6574397610112,591.0,1344.5
12,18,200,200,134,891,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,283.11481769769665,536.5,1258.0
337,24,156,195,172,618,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,219.72937900972642,553.5,1268.5
4,26,176,180,132,825,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,339.16662571662323,604.5,1143.5
316,20,162,217,193,1605,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,92.89241088485109,853.0,1373.5
43,23,217,182,86,1098,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,105.68348972285122,178.0,1168.0
64,25,233,179,62,1373,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65.39113089708727,514.0,1189.0
330,14,183,220,176,2458,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31.400636936215164,1118.0,1328.0
347,16,189,213,162,1865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,132.60844618650805,836.0,1444.5
324,14,181,223,180,652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23.194827009486403,372.5,1226.5
53,15,227,206,109,1138,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,400.98004937901834,461.0,1306.0
86,13,237,217,109,1057,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,158.11388300841898,691.0,1191.5
